,permno,mthcaldt,ticker,shrout,mthprc
34491,62834,1994-10-31,EC,95842.0,23.5
34492,62834,1994-11-30,EC,95232.0,22.0
34493,62834,1994-12-30,EC,95232.0,22.125
34494,62834,1995-01-31,EC,95232.0,24.875
34495,62834,1995-02-28,EC,95232.0,26.375
34496,62834,1995-03-31,EC,95232.0,29.625
34497,62834,1995-04-28,EC,95098.0,38.375
34498,62834,1995-05-31,EC,95098.0,41.75
34499,62834,1995-06-30,EC,95495.0,42.875
34500,62834,1995-07-31,EC,143243.0,30.375
34501,62834,1995-08-31,EC,143243.0,28.375
34502,62834,1995-09-29,EC,144131.0,25.375
34503,62834,1995-10-31,EC,144131.0,24.875
34504,62834,1995-11-30,EC,144051.0,23.375
34505,62834,1995-12-29,EC,144051.0,21.75
34506,62834,1996-01-31,EC,144051.0,23.125
34507,62834,1996-02-29,EC,144051.0,20.375
34508,62834,1996-03-29,EC,143700.0,23.375
34509,62834,1996-04-30,EC,143716.0,25.125
34510,62834,1996-05-31,EC,143716.0,24.5
34511,62834,1996-06-28,EC,143716.0,23.0
34512,62834,1996-07-31,EC,143718.0,20.5
34513,62834,1996-08-30,EC,143873.0,20.375
34514,62834,1996-09-30,EC,143873.0,23.0
34515,62834,1996-10-31,EC,143873.0,18.25
34516,62834,1996-11-29,EC,143873.0,19.5
34517,62834,1996-12-31,EC,143851.0,19.125
34518,62834,1997-01-31,EC,143851.0,19.875
34519,62834,1997-02-28,EC,143851.0,22.125
34520,62834,1997-03-31,EC,143851.0,21.0
34521,62834,1997-04-30,EC,147295.0,21.0
34522,62834,1997-05-30,EC,147295.0,21.625
34523,62834,1997-06-30,EC,144216.0,20.9375
34524,62834,1997-07-31,EC,144216.0,21.5
34525,62834,1997-08-29,EC,144309.0,20.875
34526,62834,1997-09-30,EC,144309.0,21.5625
34527,62834,1997-10-31,EC,144309.0,17.375
34528,62834,1997-11-28,EC,144309.0,17.8125
34529,62834,1997-12-31,EC,144466.0,17.375
34530,62834,1998-01-30,EC,144466.0,16.5625
34531,62834,1998-02-27,EC,144466.0,18.125
34532,62834,1998-03-31,EC,144466.0,19.0
34533,62834,1998-04-30,EC,144605.0,21.125
34534,62834,1998-05-29,EC,144549.0,20.8125
34535,62834,1998-06-30,EC,144549.0,20.25
34536,62834,1998-07-31,EC,144549.0,20.875
34537,62834,1998-08-31,EC,144508.0,18.375
34538,62834,1998-09-30,EC,144508.0,17.6875
34539,62834,1998-10-30,EC,144508.0,21.0
34540,62834,1998-11-30,EC,143249.0,19.3125
34541,62834,1998-12-31,EC,143249.0,19.5
34542,62834,1999-01-29,EC,143249.0,19.5625
34543,62834,1999-02-26,EC,143249.0,17.8125
34544,62834,1999-03-31,EC,143603.0,16.9375
34545,62834,1999-04-30,EC,143603.0,19.1875
34546,62834,1999-05-28,EC,143644.0,20.25
34547,62834,1999-06-30,EC,143644.0,22.625
34548,62834,1999-07-30,EC,143644.0,22.3125
34549,62834,1999-08-31,EC,125902.0,19.9375
34550,62834,1999-09-30,EC,125902.0,18.25
34551,62834,1999-10-29,EC,125902.0,17.625
34552,62834,1999-11-30,EC,125902.0,16.8125
34553,62834,1999-12-31,EC,125839.0,18.875
34554,62834,2000-01-31,EC,125839.0,15.9375
34555,62834,2000-02-29,EC,125839.0,13.625
34556,62834,2000-03-31,EC,125591.0,15.125
34557,62834,2000-04-28,EC,125591.0,17.5625
34558,62834,2000-05-31,EC,127616.0,17.5625
34559,62834,2000-06-30,EC,127616.0,17.0625
34560,62834,2000-07-31,EC,127616.0,18.0625
34561,62834,2000-08-31,EC,127699.0,18.75
34562,62834,2000-09-29,EC,127699.0,16.25
34563,62834,2000-10-31,EC,127699.0,20.875
34564,62834,2000-11-30,EC,127780.0,19.6875
34565,62834,2000-12-29,EC,127780.0,20.375
34566,62834,2001-01-31,EC,127780.0,22.55
34567,62834,2001-02-28,EC,127780.0,23.93
34568,62834,2001-03-30,EC,127780.0,25.86
34569,62834,2001-04-30,EC,129969.0,25.71
34570,62834,2001-05-31,EC,130759.0,27.76
34571,62834,2001-06-29,EC,130759.0,25.79
34572,62834,2001-07-31,EC,130759.0,26.05
34573,62834,2001-08-31,EC,131224.0,26.13
34574,62834,2001-09-28,EC,131224.0,23.1
34575,62834,2001-10-31,EC,131224.0,26.18
34576,62834,2001-11-30,EC,129796.0,27.95
34577,62834,2001-12-31,EC,129796.0,27.68
34578,62834,2002-01-31,EC,129796.0,27.86
34579,62834,2002-02-28,EC,129796.0,28.77
34580,62834,2002-03-28,EC,129915.0,31.03
34581,62834,2002-04-30,EC,129915.0,30.42
34582,62834,2002-05-31,EC,129577.0,31.12
34583,62834,2002-06-28,EC,129577.0,28.32
34584,62834,2002-07-31,EC,129577.0,25.0
34585,62834,2002-08-30,EC,128627.0,26.16
34586,62834,2002-09-30,EC,128627.0,23.83
34587,62834,2002-10-31,EC,128627.0,22.15
34588,62834,2002-11-29,EC,127786.0,24.24
34589,62834,2002-12-31,EC,127786.0,22.35
34590,62834,2003-01-31,EC,127786.0,20.71
34591,62834,2003-02-28,EC,127786.0,20.75
34592,62834,2003-03-31,EC,127345.0,21.42
34593,62834,2003-04-30,EC,127345.0,24.55
34594,62834,2003-05-30,EC,125932.0,25.15
34595,62834,2003-06-30,EC,125932.0,24.77
34596,62834,2003-07-31,EC,125932.0,26.28
34597,62834,2003-08-29,EC,125932.0,28.07
34598,62834,2003-09-30,EC,125932.0,27.67
34599,62834,2003-10-31,EC,125581.0,28.58
34600,62834,2003-11-28,EC,125457.0,29.82
34601,62834,2003-12-31,EC,125457.0,29.95
34602,62834,2004-01-30,EC,125457.0,28.37
34603,62834,2004-02-27,EC,125457.0,29.02
34604,62834,2004-03-31,EC,124547.0,29.89
34605,62834,2004-04-30,EC,124272.0,29.04
34606,62834,2004-05-28,EC,124268.0,30.27
34607,62834,2004-06-30,EC,124268.0,32.31
34608,62834,2004-07-30,EC,124268.0,29.4
34609,62834,2004-08-31,EC,124379.0,28.27
34610,62834,2004-09-30,EC,124379.0,28.35
34611,62834,2004-10-29,EC,122470.0,28.3
34612,62834,2004-11-30,EC,122302.0,29.89
34613,62834,2004-12-31,EC,122302.0,30.67
34614,62834,2005-01-31,EC,122302.0,30.05
34615,62834,2005-02-28,EC,122302.0,30.25
34616,62834,2005-03-31,EC,122184.0,30.03
34617,62834,2005-04-29,EC,121964.0,30.63
34618,62834,2005-05-31,EC,120624.0,29.4
34619,62834,2005-06-30,EC,120624.0,28.55
34620,62834,2005-07-29,EC,120112.0,28.69
34621,62834,2005-08-31,EC,120130.0,28.45
34622,62834,2005-09-30,EC,120130.0,27.91
34623,62834,2005-10-31,EC,119884.0,27.2
34624,62834,2005-11-30,EC,119907.0,29.5
34625,62834,2005-12-30,EC,119907.0,30.15
34626,62834,2006-01-31,EC,119907.0,40.3
34627,62834,2006-02-28,EC,122381.0,39.75
34628,62834,2006-03-31,EC,123759.0,39.61
34629,62834,2006-04-28,EC,123963.0,38.41
34630,62834,2006-05-31,EC,124080.0,38.93
34631,62834,2006-06-30,EC,,38.98
34632,62834,1988-01-29,EC,44983.0,20.375
34633,62834,1988-02-29,EC,44983.0,20.125
34634,62834,1988-03-31,EC,44983.0,19.5
34635,62834,1988-04-29,EC,44983.0,20.125
34636,62834,1988-05-31,EC,44983.0,19.0
34637,62834,1988-06-30,EC,44622.0,19.875
34638,62834,1988-07-29,EC,44622.0,18.375
34639,62834,1988-08-31,EC,44622.0,17.125
34640,62834,1988-09-30,EC,44945.0,19.375
34641,62834,1988-10-31,EC,44945.0,19.25
34642,62834,1988-11-30,EC,44945.0,18.25
34643,62834,1988-12-30,EC,44755.0,17.25
34644,62834,1989-01-31,EC,44755.0,18.25
34645,62834,1989-02-28,EC,44755.0,21.25
34646,62834,1989-03-31,EC,44755.0,21.125
34647,62834,1989-04-28,EC,44755.0,21.125
34648,62834,1989-05-31,EC,44755.0,20.5
34649,62834,1989-06-30,EC,44718.0,20.875
34650,62834,1989-07-31,EC,44718.0,21.125
34651,62834,1989-08-31,EC,44718.0,22.25
34652,62834,1989-09-29,EC,44718.0,23.5
34653,62834,1989-10-31,EC,44718.0,20.875
34654,62834,1989-11-30,EC,44718.0,21.125
34655,62834,1989-12-29,EC,44718.0,19.25
34656,62834,1990-01-31,EC,44718.0,21.0
34657,62834,1990-02-28,EC,44718.0,18.75
34658,62834,1990-03-30,EC,44718.0,18.0
34659,62834,1990-04-30,EC,44718.0,18.0
34660,62834,1990-05-31,EC,44718.0,20.625
34661,62834,1990-06-29,EC,44780.0,22.375
34662,62834,1990-07-31,EC,44780.0,21.875
34663,62834,1990-08-31,EC,44780.0,19.0
34664,62834,1990-09-28,EC,44780.0,20.625
34665,62834,1990-10-31,EC,44780.0,18.375
34666,62834,1990-11-30,EC,44780.0,18.125
34667,62834,1990-12-31,EC,44639.0,18.875
34668,62834,1991-01-31,EC,44639.0,19.375
34669,62834,1991-02-28,EC,44639.0,23.875
34670,62834,1991-03-28,EC,44639.0,25.0
34671,62834,1991-04-30,EC,44639.0,26.625
34672,62834,1991-05-31,EC,44639.0,28.25
34673,62834,1991-06-28,EC,45062.0,29.625
34674,62834,1991-07-31,EC,45062.0,30.75
34675,62834,1991-08-30,EC,45062.0,32.875
34676,62834,1991-09-30,EC,44897.0,33.5
34677,62834,1991-10-31,EC,44897.0,31.5
34678,62834,1991-11-29,EC,44897.0,29.5
34679,62834,1991-12-31,EC,44969.0,32.5
34680,62834,1992-01-31,EC,44969.0,33.0
34681,62834,1992-02-28,EC,44969.0,36.625
34682,62834,1992-03-31,EC,44969.0,36.875
34683,62834,1992-04-30,EC,44969.0,37.375
34684,62834,1992-05-29,EC,44969.0,36.75
34685,62834,1992-06-30,EC,44835.0,40.5
34686,62834,1992-07-31,EC,44835.0,43.125
34687,62834,1992-08-31,EC,44835.0,42.625
34688,62834,1992-09-30,EC,67546.0,30.75
34689,62834,1992-10-30,EC,67546.0,32.375
34690,62834,1992-11-30,EC,67546.0,35.125
34691,62834,1992-12-31,EC,67102.0,34.375
34692,62834,1993-01-29,EC,67102.0,38.25
34693,62834,1993-02-26,EC,67102.0,43.5
34694,62834,1993-03-31,EC,65720.0,42.875
34695,62834,1993-04-30,EC,65720.0,33.75
34696,62834,1993-05-28,EC,65720.0,36.0
34697,62834,1993-06-30,EC,65685.0,37.5
34698,62834,1993-07-30,EC,65685.0,39.25
34699,62834,1993-08-31,EC,65685.0,41.0
34700,62834,1993-09-30,EC,95941.0,26.375
34701,62834,1993-10-29,EC,95941.0,27.5
34702,62834,1993-11-30,EC,95941.0,24.0
34703,62834,1993-12-31,EC,96078.0,24.375
34704,62834,1994-01-31,EC,96078.0,26.25
34705,62834,1994-02-28,EC,96078.0,27.5
34706,62834,1994-03-31,EC,96078.0,27.75
34707,62834,1994-04-29,EC,95946.0,26.0
34708,62834,1994-05-31,EC,95946.0,26.875
34709,62834,1994-06-30,EC,95946.0,25.25
34710,62834,1994-07-29,EC,96608.0,24.5
34711,62834,1994-08-31,EC,96608.0,26.875
34712,62834,1994-09-30,EC,95842.0,26.875
34713,62834,1994-10-31,EC,95842.0,23.5
34714,62834,1994-11-30,EC,95232.0,22.0
34715,62834,1994-12-30,EC,95232.0,22.125
34716,62834,1995-01-31,EC,95232.0,24.875
34717,62834,1995-02-28,EC,95232.0,26.375
34718,62834,1995-03-31,EC,95232.0,29.625
34719,62834,1995-04-28,EC,95098.0,38.375
34720,62834,1995-05-31,EC,95098.0,41.75
34721,62834,1995-06-30,EC,95495.0,42.875
34722,62834,1995-07-31,EC,143243.0,30.375
34723,62834,1995-08-31,EC,143243.0,28.375
34724,62834,1995-09-29,EC,144131.0,25.375
34725,62834,1995-10-31,EC,144131.0,24.875
34726,62834,1995-11-30,EC,144051.0,23.375
34727,62834,1995-12-29,EC,144051.0,21.75
34728,62834,1996-01-31,EC,144051.0,23.125
34729,62834,1996-02-29,EC,144051.0,20.375
34730,62834,1996-03-29,EC,143700.0,23.375
34731,62834,1996-04-30,EC,143716.0,25.125
34732,62834,1996-05-31,EC,143716.0,24.5
34733,62834,1996-06-28,EC,143716.0,23.0
34734,62834,1996-07-31,EC,143718.0,20.5
34735,62834,1996-08-30,EC,143873.0,20.375
34736,62834,1996-09-30,EC,143873.0,23.0
34737,62834,1996-10-31,EC,143873.0,18.25
34738,62834,1996-11-29,EC,143873.0,19.5
34739,62834,1996-12-31,EC,143851.0,19.125
34740,62834,1997-01-31,EC,143851.0,19.875
34741,62834,1997-02-28,EC,143851.0,22.125
34742,62834,1997-03-31,EC,143851.0,21.0
34743,62834,1997-04-30,EC,147295.0,21.0
34744,62834,1997-05-30,EC,147295.0,21.625
34745,62834,1997-06-30,EC,144216.0,20.9375
34746,62834,1997-07-31,EC,144216.0,21.5
34747,62834,1997-08-29,EC,144309.0,20.875
34748,62834,1997-09-30,EC,144309.0,21.5625
34749,62834,1997-10-31,EC,144309.0,17.375
34750,62834,1997-11-28,EC,144309.0,17.8125
34751,62834,1997-12-31,EC,144466.0,17.375
34752,62834,1998-01-30,EC,144466.0,16.5625
34753,62834,1998-02-27,EC,144466.0,18.125
34754,62834,1998-03-31,EC,144466.0,19.0
34755,62834,1998-04-30,EC,144605.0,21.125
34756,62834,1998-05-29,EC,144549.0,20.8125
34757,62834,1998-06-30,EC,144549.0,20.25
34758,62834,1998-07-31,EC,144549.0,20.875
34759,62834,1998-08-31,EC,144508.0,18.375
34760,62834,1998-09-30,EC,144508.0,17.6875
34761,62834,1998-10-30,EC,144508.0,21.0
34762,62834,1998-11-30,EC,143249.0,19.3125
34763,62834,1998-12-31,EC,143249.0,19.5
34764,62834,1999-01-29,EC,143249.0,19.5625
34765,62834,1999-02-26,EC,143249.0,17.8125
34766,62834,1999-03-31,EC,143603.0,16.9375
34767,62834,1999-04-30,EC,143603.0,19.1875
34768,62834,1999-05-28,EC,143644.0,20.25
34769,62834,1999-06-30,EC,143644.0,22.625
34770,62834,1999-07-30,EC,143644.0,22.3125
34771,62834,1999-08-31,EC,125902.0,19.9375
34772,62834,1999-09-30,EC,125902.0,18.25
34773,62834,1999-10-29,EC,125902.0,17.625
34774,62834,1999-11-30,EC,125902.0,16.8125
34775,62834,1999-12-31,EC,125839.0,18.875
34776,62834,2000-01-31,EC,125839.0,15.9375
34777,62834,2000-02-29,EC,125839.0,13.625
34778,62834,2000-03-31,EC,125591.0,15.125
34779,62834,2000-04-28,EC,125591.0,17.5625
34780,62834,2000-05-31,EC,127616.0,17.5625
34781,62834,2000-06-30,EC,127616.0,17.0625
34782,62834,2000-07-31,EC,127616.0,18.0625
34783,62834,2000-08-31,EC,127699.0,18.75
34784,62834,2000-09-29,EC,127699.0,16.25
34785,62834,2000-10-31,EC,127699.0,20.875
34786,62834,2000-11-30,EC,127780.0,19.6875
34787,62834,2000-12-29,EC,127780.0,20.375
34788,62834,2001-01-31,EC,127780.0,22.55
34789,62834,2001-02-28,EC,127780.0,23.93
34790,62834,2001-03-30,EC,127780.0,25.86
34791,62834,2001-04-30,EC,129969.0,25.71
34792,62834,2001-05-31,EC,130759.0,27.76
34793,62834,2001-06-29,EC,130759.0,25.79
34794,62834,2001-07-31,EC,130759.0,26.05
34795,62834,2001-08-31,EC,131224.0,26.13
34796,62834,2001-09-28,EC,131224.0,23.1
34797,62834,2001-10-31,EC,131224.0,26.18
34798,62834,2001-11-30,EC,129796.0,27.95
34799,62834,2001-12-31,EC,129796.0,27.68
34800,62834,2002-01-31,EC,129796.0,27.86
34801,62834,2002-02-28,EC,129796.0,28.77
34802,62834,2002-03-28,EC,129915.0,31.03
34803,62834,2002-04-30,EC,129915.0,30.42
34804,62834,2002-05-31,EC,129577.0,31.12
34805,62834,2002-06-28,EC,129577.0,28.32
34806,62834,2002-07-31,EC,129577.0,25.0
34807,62834,2002-08-30,EC,128627.0,26.16
34808,62834,2002-09-30,EC,128627.0,23.83
34809,62834,2002-10-31,EC,128627.0,22.15
34810,62834,2002-11-29,EC,127786.0,24.24
34811,62834,2002-12-31,EC,127786.0,22.35
34812,62834,2003-01-31,EC,127786.0,20.71
34813,62834,2003-02-28,EC,127786.0,20.75
34814,62834,2003-03-31,EC,127345.0,21.42
34815,62834,2003-04-30,EC,127345.0,24.55
34816,62834,2003-05-30,EC,125932.0,25.15
34817,62834,2003-06-30,EC,125932.0,24.77
34818,62834,2003-07-31,EC,125932.0,26.28
34819,62834,2003-08-29,EC,125932.0,28.07
34820,62834,2003-09-30,EC,125932.0,27.67
34821,62834,2003-10-31,EC,125581.0,28.58
34822,62834,2003-11-28,EC,125457.0,29.82
34823,62834,2003-12-31,EC,125457.0,29.95
34824,62834,2004-01-30,EC,125457.0,28.37
34825,62834,2004-02-27,EC,125457.0,29.02
34826,62834,2004-03-31,EC,124547.0,29.89
34827,62834,2004-04-30,EC,124272.0,29.04
34828,62834,2004-05-28,EC,124268.0,30.27
34829,62834,2004-06-30,EC,124268.0,32.31
34830,62834,2004-07-30,EC,124268.0,29.4
34831,62834,2004-08-31,EC,124379.0,28.27
34832,62834,2004-09-30,EC,124379.0,28.35
34833,62834,2004-10-29,EC,122470.0,28.3
34834,62834,2004-11-30,EC,122302.0,29.89
34835,62834,2004-12-31,EC,122302.0,30.67
34836,62834,2005-01-31,EC,122302.0,30.05
34837,62834,2005-02-28,EC,122302.0,30.25
34838,62834,2005-03-31,EC,122184.0,30.03
34839,62834,2005-04-29,EC,121964.0,30.63
34840,62834,2005-05-31,EC,120624.0,29.4
34841,62834,2005-06-30,EC,120624.0,28.55
34842,62834,2005-07-29,EC,120112.0,28.69
34843,62834,2005-08-31,EC,120130.0,28.45
34844,62834,2005-09-30,EC,120130.0,27.91
34845,62834,2005-10-31,EC,119884.0,27.2
34846,62834,2005-11-30,EC,119907.0,29.5
34847,62834,2005-12-30,EC,119907.0,30.15
34848,62834,2006-01-31,EC,119907.0,40.3
34849,62834,2006-02-28,EC,122381.0,39.75
34850,62834,2006-03-31,EC,123759.0,39.61
34851,62834,2006-04-28,EC,123963.0,38.41
34852,62834,2006-05-31,EC,124080.0,38.93
34853,62834,2006-06-30,EC,,38.98
34854,62834,1988-01-29,EC,44983.0,20.375
34855,62834,1988-02-29,EC,44983.0,20.125
34856,62834,1988-03-31,EC,44983.0,19.5
34857,62834,1988-04-29,EC,44983.0,20.125
34858,62834,1988-05-31,EC,44983.0,19.0
34859,62834,1988-06-30,EC,44622.0,19.875
34860,62834,1988-07-29,EC,44622.0,18.375
34861,62834,1988-08-31,EC,44622.0,17.125
34862,62834,1988-09-30,EC,44945.0,19.375
34863,62834,1988-10-31,EC,44945.0,19.25
34864,62834,1988-11-30,EC,44945.0,18.25
34865,62834,1988-12-30,EC,44755.0,17.25
34866,62834,1989-01-31,EC,44755.0,18.25
34867,62834,1989-02-28,EC,44755.0,21.25
34868,62834,1989-03-31,EC,44755.0,21.125
34869,62834,1989-04-28,EC,44755.0,21.125
34870,62834,1989-05-31,EC,44755.0,20.5
34871,62834,1989-06-30,EC,44718.0,20.875
34872,62834,1989-07-31,EC,44718.0,21.125
34873,62834,1989-08-31,EC,44718.0,22.25
34874,62834,1989-09-29,EC,44718.0,23.5
34875,62834,1989-10-31,EC,44718.0,20.875
34876,62834,1989-11-30,EC,44718.0,21.125
34877,62834,1989-12-29,EC,44718.0,19.25
34878,62834,1990-01-31,EC,44718.0,21.0
34879,62834,1990-02-28,EC,44718.0,18.75
34880,62834,1990-03-30,EC,44718.0,18.0
34881,62834,1990-04-30,EC,44718.0,18.0
34882,62834,1990-05-31,EC,44718.0,20.625
34883,62834,1990-06-29,EC,44780.0,22.375
34884,62834,1990-07-31,EC,44780.0,21.875
34885,62834,1990-08-31,EC,44780.0,19.0
34886,62834,1990-09-28,EC,44780.0,20.625
34887,62834,1990-10-31,EC,44780.0,18.375
34888,62834,1990-11-30,EC,44780.0,18.125
34889,62834,1990-12-31,EC,44639.0,18.875
34890,62834,1991-01-31,EC,44639.0,19.375
34891,62834,1991-02-28,EC,44639.0,23.875
34892,62834,1991-03-28,EC,44639.0,25.0
34893,62834,1991-04-30,EC,44639.0,26.625
34894,62834,1991-05-31,EC,44639.0,28.25
34895,62834,1991-06-28,EC,45062.0,29.625
34896,62834,1991-07-31,EC,45062.0,30.75
34897,62834,1991-08-30,EC,45062.0,32.875
34898,62834,1991-09-30,EC,44897.0,33.5
34899,62834,1991-10-31,EC,44897.0,31.5
34900,62834,1991-11-29,EC,44897.0,29.5
34901,62834,1991-12-31,EC,44969.0,32.5
34902,62834,1992-01-31,EC,44969.0,33.0
34903,62834,1992-02-28,EC,44969.0,36.625
34904,62834,1992-03-31,EC,44969.0,36.875
34905,62834,1992-04-30,EC,44969.0,37.375
34906,62834,1992-05-29,EC,44969.0,36.75
34907,62834,1992-06-30,EC,44835.0,40.5
34908,62834,1992-07-31,EC,44835.0,43.125
34909,62834,1992-08-31,EC,44835.0,42.625
34910,62834,1992-09-30,EC,67546.0,30.75
34911,62834,1992-10-30,EC,67546.0,32.375
34912,62834,1992-11-30,EC,67546.0,35.125
34913,62834,1992-12-31,EC,67102.0,34.375
34914,62834,1993-01-29,EC,67102.0,38.25
34915,62834,1993-02-26,EC,67102.0,43.5
34916,62834,1993-03-31,EC,65720.0,42.875
34917,62834,1993-04-30,EC,65720.0,33.75
34918,62834,1993-05-28,EC,65720.0,36.0
34919,62834,1993-06-30,EC,65685.0,37.5
34920,62834,1993-07-30,EC,65685.0,39.25
34921,62834,1993-08-31,EC,65685.0,41.0
34922,62834,1993-09-30,EC,95941.0,26.375
34923,62834,1993-10-29,EC,95941.0,27.5
34924,62834,1993-11-30,EC,95941.0,24.0
34925,62834,1993-12-31,EC,96078.0,24.375
34926,62834,1994-01-31,EC,96078.0,26.25
34927,62834,1994-02-28,EC,96078.0,27.5
34928,62834,1994-03-31,EC,96078.0,27.75
34929,62834,1994-04-29,EC,95946.0,26.0
34930,62834,1994-05-31,EC,95946.0,26.875
34931,62834,1994-06-30,EC,95946.0,25.25
34932,62834,1994-07-29,EC,96608.0,24.5
34933,62834,1994-08-31,EC,96608.0,26.875
34934,62834,1994-09-30,EC,95842.0,26.875
34935,62834,1994-10-31,EC,95842.0,23.5
34936,62834,1994-11-30,EC,95232.0,22.0
34937,62834,1994-12-30,EC,95232.0,22.125
34938,62834,1995-01-31,EC,95232.0,24.875
34939,62834,1995-02-28,EC,95232.0,26.375
34940,62834,1995-03-31,EC,95232.0,29.625
34941,62834,1995-04-28,EC,95098.0,38.375
34942,62834,1995-05-31,EC,95098.0,41.75
34943,62834,1995-06-30,EC,95495.0,42.875
34944,62834,1995-07-31,EC,143243.0,30.375
34945,62834,1995-08-31,EC,143243.0,28.375
34946,62834,1995-09-29,EC,144131.0,25.375
34947,62834,1995-10-31,EC,144131.0,24.875
34948,62834,1995-11-30,EC,144051.0,23.375
34949,62834,1995-12-29,EC,144051.0,21.75
34950,62834,1996-01-31,EC,144051.0,23.125
34951,62834,1996-02-29,EC,144051.0,20.375
34952,62834,1996-03-29,EC,143700.0,23.375
34953,62834,1996-04-30,EC,143716.0,25.125
34954,62834,1996-05-31,EC,143716.0,24.5
34955,62834,1996-06-28,EC,143716.0,23.0
34956,62834,1996-07-31,EC,143718.0,20.5
34957,62834,1996-08-30,EC,143873.0,20.375
34958,62834,1996-09-30,EC,143873.0,23.0
34959,62834,1996-10-31,EC,143873.0,18.25
34960,62834,1996-11-29,EC,143873.0,19.5
34961,62834,1996-12-31,EC,143851.0,19.125
34962,62834,1997-01-31,EC,143851.0,19.875
34963,62834,1997-02-28,EC,143851.0,22.125
34964,62834,1997-03-31,EC,143851.0,21.0
34965,62834,1997-04-30,EC,147295.0,21.0
34966,62834,1997-05-30,EC,147295.0,21.625
34967,62834,1997-06-30,EC,144216.0,20.9375
34968,62834,1997-07-31,EC,144216.0,21.5
34969,62834,1997-08-29,EC,144309.0,20.875
34970,62834,1997-09-30,EC,144309.0,21.5625
34971,62834,1997-10-31,EC,144309.0,17.375
34972,62834,1997-11-28,EC,144309.0,17.8125
34973,62834,1997-12-31,EC,144466.0,17.375
34974,62834,1998-01-30,EC,144466.0,16.5625
34975,62834,1998-02-27,EC,144466.0,18.125
34976,62834,1998-03-31,EC,144466.0,19.0
34977,62834,1998-04-30,EC,144605.0,21.125
34978,62834,1998-05-29,EC,144549.0,20.8125
34979,62834,1998-06-30,EC,144549.0,20.25
34980,62834,1998-07-31,EC,144549.0,20.875
34981,62834,1998-08-31,EC,144508.0,18.375
34982,62834,1998-09-30,EC,144508.0,17.6875
34983,62834,1998-10-30,EC,144508.0,21.0
34984,62834,1998-11-30,EC,143249.0,19.3125
34985,62834,1998-12-31,EC,143249.0,19.5
34986,62834,1999-01-29,EC,143249.0,19.5625
34987,62834,1999-02-26,EC,143249.0,17.8125
34988,62834,1999-03-31,EC,143603.0,16.9375
34989,62834,1999-04-30,EC,143603.0,19.1875
34990,62834,1999-05-28,EC,143644.0,20.25
34991,62834,1999-06-30,EC,143644.0,22.625
34992,62834,1999-07-30,EC,143644.0,22.3125
34993,62834,1999-08-31,EC,125902.0,19.9375
34994,62834,1999-09-30,EC,125902.0,18.25
34995,62834,1999-10-29,EC,125902.0,17.625
34996,62834,1999-11-30,EC,125902.0,16.8125
34997,62834,1999-12-31,EC,125839.0,18.875
34998,62834,2000-01-31,EC,125839.0,15.9375
34999,62834,2000-02-29,EC,125839.0,13.625
35000,62834,2000-03-31,EC,125591.0,15.125
35001,62834,2000-04-28,EC,125591.0,17.5625
35002,62834,2000-05-31,EC,127616.0,17.5625
35003,62834,2000-06-30,EC,127616.0,17.0625
35004,62834,2000-07-31,EC,127616.0,18.0625
35005,62834,2000-08-31,EC,127699.0,18.75
35006,62834,2000-09-29,EC,127699.0,16.25
35007,62834,2000-10-31,EC,127699.0,20.875
35008,62834,2000-11-30,EC,127780.0,19.6875
35009,62834,2000-12-29,EC,127780.0,20.375
35010,62834,2001-01-31,EC,127780.0,22.55
35011,62834,2001-02-28,EC,127780.0,23.93
35012,62834,2001-03-30,EC,127780.0,25.86
35013,62834,2001-04-30,EC,129969.0,25.71
35014,62834,2001-05-31,EC,130759.0,27.76
35015,62834,2001-06-29,EC,130759.0,25.79
35016,62834,2001-07-31,EC,130759.0,26.05
35017,62834,2001-08-31,EC,131224.0,26.13
35018,62834,2001-09-28,EC,131224.0,23.1
